year,tx_val_trvl_zs_wt,tx_val_serv_cd_wt,tx_val_mrch_wl_cd,tx_val_mrch_r4_zs,tx_val_mrch_or_zs,tx_val_mmtl_zs_un,tx_val_fuel_zs_un,tx_qty_mrch_xd_wd,tm_val_tran_zs_wt,tm_val_mrch_wr_zs,tm_val_mrch_r5_zs,tm_val_mrch_r1_zs,tm_val_mrch_al_zs,tm_uvi_mrch_xd_wd,sp_urb_grow,sp_pop_totl_fe_zs,sp_pop_dpnd,sp_pop_7579_ma_5y,sp_pop_65up_to_zs,sp_pop_65up_fe_zs,sp_pop_6064_ma_5y,sp_pop_5054_ma_5y,sp_pop_4044_ma_5y,sp_pop_3034_ma_5y,sp_pop_2024_ma_5y,sp_pop_1564_ma_zs,sp_pop_1519_ma_5y,sp_pop_0509_ma_5y,sp_pop_0014_ma_zs,sp_pop_0004_ma_5y,sp_dyn_to65_fe_zs,sp_dyn_le00_fe_in,sp_dyn_amrt_ma,sm_pop_netm,sl_uem_totl_zs,sl_uem_totl_fe_zs,sh_imm_meas,sh_hiv_incd_zs,sh_hiv_incd_tl,sh_hiv_1524_ma_zs,sh_dyn_mort,sh_dyn_1519,sh_dth_0509,se_prm_enrl,dc_dac_bell_cd,cm_mkt_trad_gd_zs,cm_mkt_lcap_cd,bx_klt_dinv_cd_wd,bx_gsr_royl_cd,bx_gsr_gnfs_cd,bn_trf_curr_cd,bn_kac_eoms_cd,bn_fin_totl_cd,bm_trf_prvt_cd,bm_gsr_tran_zs,bm_gsr_mrch_cd,bm_gsr_cmcp_zs,ag_prd_lvsk_xd,ag_con_fert_zs,ny_gsr_nfcy_cn,ny_gns_ictr_cn,ny_gnp_pcap_cd,ny_gnp_mktp_cd,ny_gds_totl_cn,ny_gdp_pcap_pp_kd,ny_gdp_pcap_kd,ny_gdp_mktp_pp_kd,ny_gdp_mktp_kd,ny_gdp_defl_zs_ad,ny_adj_svng_gn_zs,ny_adj_nnty_pc_cd,ny_adj_nnat_gn_zs,ny_adj_aedu_gn_zs,nv_mnf_mtrn_zs_un,nv_ind_totl_cd,nv_ind_manf_kd,nv_agr_totl_kd_zg,nv_agr_empl_kd,ne_rsb_gnfs_cn,ne_imp_gnfs_kd_zg,ne_gdi_totl_zs,ne_gdi_totl_cn,ne_gdi_stkb_cd,ne_gdi_ftot_kd,ne_gdi_fprv_cn,ne_exp_gnfs_kd,ne_con_prvt_pp_kd,ne_con_prvt_kn,ne_con_prvt_cn,ne_con_govt_kd_zg,ms_mil_xpnd_cd,fr_inr_lndp,fp_cpi_totl_zg,fm_lbl_bmny_gd_zs,fm_ast_nfrg_cn,fi_res_xgld_cd,er_fsh_prod_mt,en_urb_lcty,en_atm_noxe_eg_kt_ce,en_atm_meth_kt_ce,en_atm_meth_ag_kt_ce,en_atm_co2e_lf_kt,en_atm_co2e_gf_kt,dt_tds_dppg_gn_zs,dt_tds_dect_gn_zs,dt_oda_odat_pc_zs,dt_oda_odat_gi_zs,dt_oda_alld_kd,dc_dac_canl_cd,cm_mkt_trnr,cm_mkt_lcap_gd_zs,bx_trf_pwkr_cd_dt,bx_klt_dinv_wd_gd_zs,bx_gsr_totl_cd,bx_gsr_insf_zs,bn_klt_dinv_cd,bn_gsr_fcty_cd,bm_gsr_trvl_zs,bm_gsr_nfsv_cd,bm_gsr_fcty_cd,ag_prd_crel_mt,ag_lnd_frst_k2,ag_lnd_arbl_zs,ag_lnd_agri_k2,tx_val_mrch_wr_zs,tx_val_mrch_r5_zs,tx_val_mrch_r1_zs,tx_val_mrch_al_zs,tx_uvi_mrch_xd_wd,tm_val_trvl_zs_wt,tm_val_mrch_xd_wd,tm_val_mrch_r2_zs,tm_val_mrch_cd_wt,tm_val_insf_zs_wt,tm_val_agri_zs_un,sp_urb_totl,sp_rur_totl,sp_pop_totl_ma_in,sp_pop_dpnd_ol,sp_pop_80up_fe_5y,sp_pop_7074_fe_5y,sp_pop_65up_ma_in,sp_pop_6569_fe_5y,sp_pop_5559_fe_5y,sp_pop_4549_fe_5y,sp_pop_3539_fe_5y,sp_pop_2529_fe_5y,sp_pop_1564_to,sp_pop_1564_fe_in,sp_pop_1014_fe_5y,sp_pop_0014_to,sp_pop_0014_fe_in,sp_dyn_to65_ma_zs,sp_dyn_le00_in,sp_dyn_imrt_fe_in,sp_dyn_cbrt_in,sm_pop_refg,sl_uem_totl_ma_ne_zs,pa_nus_fcrf,ny_trf_nctr_cn,ny_gns_ictr_zs,ny_gnp_mktp_pp_cd,ny_gnp_mktp_cn_ad,ny_gdy_totl_kn,ny_gdp_totl_rt_zs,ny_gdp_pcap_kn,ny_gdp_pcap_cd,ny_gdp_mktp_kn,ny_gdp_mktp_cn,ny_gdp_defl_kd_zg_ad,ny_adj_svnx_gn_zs,ny_adj_ictr_gn_zs,ny_adj_dngy_gn_zs,ny_adj_dkap_gn_zs,ny_adj_dco2_gn_zs,nv_mnf_tech_zs_un,nv_mnf_chem_zs_un,nv_ind_manf_kn,nv_ind_manf_cd,nv_agr_totl_zs,nv_agr_totl_cn,ne_rsb_gnfs_zs,ne_imp_gnfs_zs,ne_imp_gnfs_cn,ne_gdi_stkb_kn,ne_gdi_ftot_kn,ne_gdi_ftot_cd,ne_exp_gnfs_kn,ne_exp_gnfs_cd,ne_dab_totl_cn,ne_con_totl_cd,ne_con_prvt_pc_kd_zg,ne_con_prvt_kd,ne_con_govt_zs,ne_con_govt_cn,ms_mil_xpnd_gd_zs,ms_mil_totl_p1,gc_tax_impt_cn,gc_rev_socl_zs,gc_nld_totl_gd_zs,gc_lbl_totl_gd_zs,gc_ast_totl_gd_zs,fr_inr_dpst,fm_lbl_bmny_zg,fm_ast_prvt_zg_m3,fi_res_totl_dt_zs,er_fsh_aqua_mt,en_urb_mcty,en_atm_noxe_kt_ce,en_atm_noxe_ag_kt_ce,en_atm_meth_eg_kt_ce,en_atm_co2e_sf_zs,en_atm_co2e_pc,dt_tds_mlat_cd,dt_tds_dppf_xp_zs,dt_tds_dect_cd,dt_oda_odat_kd,tx_val_mrch_xd_wd,tx_val_mrch_r6_zs,tx_val_mrch_r2_zs,tx_val_mrch_cd_wt,tx_val_insf_zs_wt,tx_val_agri_zs_un,tt_pri_mrch_xd_wd,tm_val_othr_zs_wt,tm_val_mrch_rs_zs,tm_val_mrch_hi_zs,tm_val_manf_zs_un,tm_val_food_zs_un,tg_val_totl_gd_zs,sp_urb_totl_in_zs,sp_rur_totl_zg,sp_pop_totl_ma_zs,sp_pop_totl,sp_pop_dpnd_yg,sp_pop_80up_ma_5y,sp_pop_7074_ma_5y,sp_pop_65up_ma_zs,sp_pop_6569_ma_5y,sp_pop_5559_ma_5y,sp_pop_4549_ma_5y,sp_pop_3539_ma_5y,sp_pop_2529_ma_5y,sp_pop_1564_to_zs,sp_pop_1564_fe_zs,sp_pop_1014_ma_5y,sp_pop_0014_to_zs,sp_pop_0014_fe_zs,sp_dyn_le00_ma_in,sp_dyn_imrt_in,sp_dyn_cdrt_in,sp_ado_tfrt,sm_pop_refg_or,sl_uem_totl_ma_zs,sl_uem_1524_zs,sh_imm_idpt,sh_hiv_incd_yg_p3,sh_hiv_incd_14,sh_hiv_1524_fe_zs,sh_dyn_aids_zs,sh_dth_mort,sh_dth_2024,se_prm_enrr,dt_nfl_uncf_cd,dt_nfl_prvt_cd,dt_nfl_nifc_cd,dt_nfl_mibr_cd,dt_nfl_bond_cd,dt_dod_dstc_zs,dt_dod_dppg_cd,dt_dod_dect_gn_zs,dc_dac_totl_cd,dc_dac_nldl_cd,dc_dac_ital_cd,sl_tlf_acti_ma_zs,sl_tlf_acti_1524_ma_zs,sl_srv_empl_ma_zs,sl_ind_empl_ma_zs,sl_fam_work_ma_zs,sl_emp_vuln_zs,sl_emp_self_fe_zs,sl_emp_1524_sp_zs,sl_emp_1524_sp_fe_zs,sl_agr_empl_fe_zs,it_mlt_main_p2,ip_ids_rsct,gc_xpn_totl_gd_zs,gc_xpn_intp_zs,gc_xpn_gsrv_cn,gc_tax_ypkg_rv_zs,gc_tax_impt_zs,gc_tax_gsrv_cn,gc_rev_xgrt_cn,gc_rev_gotr_cn,gc_nfn_totl_cn,gc_dod_totl_cn,it_cel_sets_p2,is_air_good_mt_k1,ip_pat_nres,gc_xpn_trft_zs,gc_xpn_othr_zs,gc_xpn_intp_cn,gc_xpn_comp_cn,gc_tax_totl_gd_zs,gc_tax_intt_rv_zs,gc_tax_expt_cn,gc_rev_socl_cn,gc_nld_totl_cn,gc_lbl_totl_cn,gc_ast_totl_cn,fr_inr_rinr,dt_nfl_prop_cd,dt_nfl_moth_cd,dt_nfl_blat_cd,dt_dod_mwbg_cd,dt_dod_dstc_xp_zs,dt_dod_dpng_cd,dt_dod_dect_cd,dc_dac_swel_cd,dc_dac_luxl_cd,dc_dac_gbrl_cd,dc_dac_dnkl_cd,dc_dac_cecl_cd,dc_dac_ausl_cd,cm_mkt_ldom_no,bx_trf_pwkr_dt_gd_zs,bx_pef_totl_cd_wd,sl_uem_1524_ma_zs,sl_tlf_totl_in,sl_tlf_cact_zs,sl_tlf_cact_fm_zs,sl_tlf_acti_fe_zs,sl_srv_empl_fe_zs,sl_ind_empl_fe_zs,sl_fam_work_fe_zs,sl_emp_work_zs,sl_emp_vuln_ma_zs,sl_emp_totl_sp_ma_zs,sl_emp_mpyr_zs,fs_ast_cgov_gd_zs,fr_inr_lend,fp_cpi_totl,fm_lbl_bmny_cn,fm_ast_doms_cn,fi_res_totl_mo,fd_ast_prvt_gd_zs,er_fsh_capt_mt,en_urb_mcty_tl_zs,en_pop_dnst,en_atm_ghgo_kt_ce,en_atm_co2e_kt,dt_tds_mlat_pg_zs,dt_tds_dppg_cd,dt_tds_dect_ex_zs,dt_oda_odat_mp_zs,dt_oda_odat_cd,dt_oda_alld_cd,ne_con_govt_kd,it_net_user_zs,it_cel_sets,is_air_dprt,gc_xpn_trft_cn,gc_xpn_othr_cn,gc_xpn_gsrv_zs,gc_tax_ypkg_zs,gc_tax_totl_cn,gc_tax_intt_cn,gc_tax_gsrv_rv_zs,gc_rev_xgrt_gd_zs,gc_rev_gotr_zs,gc_nfn_totl_gd_zs,gc_dod_totl_gd_zs,dt_nfl_undp_cd,dt_nfl_rdbn_cd,dt_nfl_pngc_cd,dt_nfl_pbnd_cd,dt_nfl_mlat_cd,dt_dod_dstc_ir_zs,dt_dod_dlxf_cd,dc_dac_nzll_cd,dc_dac_korl_cd,dc_dac_irll_cd,dc_dac_fral_cd,dc_dac_deul_cd,tx_val_tran_zs_wt,tx_val_othr_zs_wt,tx_val_mrch_rs_zs,tx_val_mrch_r3_zs,tx_val_mrch_hi_zs,tx_val_manf_zs_un,tx_val_food_zs_un,tx_mnf_tech_zs_un,tm_val_serv_cd_wt,tm_val_mrch_wl_cd,tm_val_mrch_r4_zs,tm_val_mrch_or_zs,tm_val_mmtl_zs_un,tm_val_fuel_zs_un,tm_qty_mrch_xd_wd,sp_rur_totl_zs,sp_pop_totl_fe_in,sp_pop_grow,sp_pop_7579_fe_5y,sp_pop_65up_to,sp_pop_65up_fe_in,sp_pop_6064_fe_5y,sp_pop_5054_fe_5y,sp_pop_4044_fe_5y,sp_pop_3034_fe_5y,sp_pop_2024_fe_5y,sp_pop_1564_ma_in,sp_pop_1519_fe_5y,sp_pop_0509_fe_5y,sp_pop_0014_ma_in,sp_pop_0004_fe_5y,sp_dyn_imrt_ma_in,sp_dyn_amrt_fe,sh_hiv_incd_tl_p3,sh_dyn_mort_fe,sh_dyn_2024,sh_dth_nmrt,sh_dth_imrt,sh_dth_1014,dt_nfl_unfp_cd,dt_nfl_pngb_cd,dt_nfl_offt_cd,dt_nfl_dpng_cd,dt_dod_mibr_cd,dt_dod_dstc_cd,dt_dod_dimf_cd,dc_dac_usal_cd,dc_dac_norl_cd,dc_dac_jpnl_cd,dc_dac_finl_cd,ne_con_prvt_zs,ne_con_prvt_pc_kd,ne_con_prvt_cn_ad,ne_con_govt_kn,ne_con_govt_cd,ms_mil_xpnd_cn,ms_mil_mprt_kd,it_mlt_main,is_air_psgr,ip_pat_resd,ip_ids_nrct,gc_xpn_totl_cn,gc_xpn_intp_rv_zs,gc_xpn_comp_zs,gc_tax_ypkg_cn,gc_tax_othr_cn,fm_lbl_bmny_ir_zs,fm_ast_prvt_gd_zs,fm_ast_cgov_zg_m3,fi_res_totl_cd,er_h2o_intr_pc,en_urb_lcty_ur_zs,en_atm_ghgt_kt_ce,en_atm_co2e_sf_kt,en_atm_co2e_lf_zs,en_atm_co2e_gf_zs,eg_fec_rnew_zs,dt_tds_dppg_xp_zs,dt_tds_dimf_cd,dt_oda_odat_xp_zs,dt_oda_odat_gn_zs,bx_gsr_tran_zs,bx_gsr_mrch_cd,bx_gsr_cmcp_zs,bx_grt_exta_cd_wd,bn_klt_ptxl_cd,bn_gsr_gnfs_cd,bn_cab_xoka_cd,bm_klt_dinv_cd_wd,bm_gsr_royl_cd,bm_gsr_gnfs_cd,ag_yld_crel_kg,ag_prd_crop_xd,ag_lnd_frst_zs,ag_lnd_crel_ha,ag_lnd_agri_zs,sl_uem_totl_ne_zs,sl_uem_totl_fe_ne_zs,sl_tlf_totl_fe_zs,sl_tlf_acti_1524_zs,sl_tlf_acti_1524_fe_zs,sl_gdp_pcap_em_kd,sl_emp_work_ma_zs,sl_emp_vuln_fe_zs,sl_emp_self_zs,sl_emp_mpyr_ma_zs,sl_emp_1524_sp_ma_zs,sl_agr_empl_zs,pa_nus_ppp,ny_gsr_nfcy_cd,ny_gns_ictr_cd,ny_gnp_atls_cd,ny_gds_totl_cd,ny_gdp_pcap_pp_cd,ny_gdp_pcap_cn,ny_gdp_mktp_pp_cd,ny_gdp_mktp_cn_ad,ny_gdp_defl_zs,ny_exp_capm_kn,ny_adj_svng_cd,ny_adj_nnat_cd,ny_adj_dpem_cd,ny_adj_dmin_cd,ny_adj_aedu_cd,nv_mnf_txtl_zs_un,nv_mnf_fbto_zs_un,nv_ind_manf_zs,nv_ind_manf_cn,nv_agr_totl_kd,ne_trd_gnfs_zs,ne_rsb_gnfs_cd,ne_imp_gnfs_kd,ne_gdi_totl_cd,ne_gdi_ftot_zs,ne_gdi_ftot_cn,ne_exp_gnfs_zs,ne_exp_gnfs_cn,ne_con_totl_zs,ne_con_totl_cn,ne_con_prvt_pp_cd,ne_con_prvt_kd_zg,ne_con_prvt_cd,sh_imm_hepb,sh_hiv_incd_yg,sh_hiv_incd,sh_hiv_0014,sh_dyn_nmrt,sh_dyn_mort_ma,sh_dyn_aids_fe_zs,sh_dyn_0509,sh_dth_1519,sg_law_indx,se_xpd_totl_gd_zs,se_prm_priv_zs,ny_ttf_gnfs_kn,dc_dac_chel_cd,dc_dac_autl_cd,cm_mkt_trad_cd,bx_trf_curr_cd,bx_gsr_trvl_zs,bx_gsr_nfsv_cd,bx_gsr_fcty_cd,bx_grt_tech_cd_wd,bn_res_incl_cd,bn_gsr_mrch_cd,bn_cab_xoka_gd_zs,bm_klt_dinv_wd_gd_zs,bm_gsr_totl_cd,bm_gsr_insf_zs,bg_gsr_nfsv_gd_zs,ag_prd_food_xd,ag_lnd_crop_zs,ag_lnd_arbl_ha,sl_uem_1524_fe_zs,sl_tlf_cact_ma_zs,sl_tlf_cact_fe_zs,sl_tlf_acti_zs,sl_srv_empl_zs,sl_ind_empl_zs,sl_fam_work_zs,sl_emp_work_fe_zs,sl_emp_totl_sp_zs,sl_emp_totl_sp_fe_zs,sl_emp_self_ma_zs,sl_emp_mpyr_fe_zs,sl_agr_empl_ma_zs,sh_vac_ttns_zs,pa_nus_prvt_pp,pa_nus_atls,ny_trf_nctr_cd,ny_gns_ictr_gn_zs,ny_gnp_pcap_pp_cd,ny_gnp_pcap_cn,ny_gnp_mktp_cn,ny_gds_totl_zs,ny_gdp_petr_rt_zs,ny_gdp_pcap_kd_zg,ny_gdp_mktp_kd_zg,ny_gdp_mktp_cd,ny_gdp_disc_cn,ny_gdp_defl_kd_zg,ny_adj_svnx_cd,ny_adj_nnty_cd,ny_adj_dres_gn_zs,ny_adj_dngy_cd,ny_adj_dkap_cd,ny_adj_dco2_cd,nv_mnf_othr_zs_un,nv_ind_totl_zs,nv_ind_totl_cn,nv_ind_manf_kd_zg,nv_agr_totl_kn,nv_agr_totl_cd,ne_imp_gnfs_kn,ne_imp_gnfs_cd,ne_gdi_stkb_cn,ne_gdi_ftot_kd_zg,ne_gdi_fprv_zs,ne_exp_gnfs_kd_zg,ne_dab_totl_zs,ne_dab_totl_cd,outcome_next_year
1990,68.73608,6291504000,23064370000,1.782362,5.665485,1.039088,0.8319402,34.79669,58.04601,8.522044,2.038277,8.522044,3.566954,53.83872,2.528403,49.99877,52.10978,0.6071798,4.254091,4.860124,2.282076,3.78059,5.332639,8.41957,10.78533,65.59845,10.93396,10.3675,30.75346,9.869376,76.92619,74.204,239.381,130112,1.18,1.122,80,4.17,130000,1.9,37.1,7,4048,6992232,4250000,18.43911,20453640000,2443550000,0,29229480000,213300200,1411205000,-5869891000,64295610,56.67583,29561310000,15.2971,59.13,59.66566,-3.1879e+10,716788400000,1520,84097080000,7.4321e+11,7273.059,2608.17,401679500000,144045100000,63.88914,21.96946,1335.465,21.46169,3.000927,10.00887,31768740000,41226680000,-4.686715,2251.054,-1.6417e+11,23.68666,41.35376,9.02978e+11,829141500,64790900000,7.477e+11,44565850000,208024200000,1.899193e+12,1.234981e+12,6.91572,2214018000,2.166667,5.863995,76.16468,264698500000,13305060000,2789953,5888835,980,54770,50880,56959.51,11129.34,3.88983,6.296344,14.37648,2.249737,1071880000,26650000,76.93741,23.96638,973244500,2.863208,31288760000,0.1602237,-2303373000,-853387600,22.70135,6309186000,2912664000,21169500,193610,34.2422,213830,5.738905,1.229492,5.738905,4.766395,63.43859,23.25017,53.36421,0.2308764,3.3045e+10,5.454483,4.667945,16250410,38978000,27614880,6.470889,1.015223,1.238842,1007415,1.766031,3.287202,4.39678,6.997073,9.716606,36308260,18193320,10.04211,16570680,8078153,65.55486,70.445,26.9,19.728,99821,2.03,25.58546,1.4676e+10,32.82682,248952600000,2.231599e+12,3.426734e+12,1.092825,61883.17,1545.275,3.417709e+12,2.183545e+12,5.773182,22.69596,33.45054,0.4013135,11.98885,1.277794,20.89643,1.593702,1.002154e+12,23216390000,12.49963,2.72935e+11,-7.518508,41.65044,9.09456e+11,39343480000,1.547411e+12,34463430000,1.178086e+12,29129230000,2.343313e+12,56294970000,11.03032,79699810000,9.404615,2.05354e+11,2.59425,283000,8.8233e+10,0.1072635,4.750761,-1.214859,3.535902,12.25,25.51906,36.56406,50.62402,291719,6442586,14430,12670,3070,15.35784,1.615473,722806000,11.42079,5295042000,1102740000,33.40482,1.898949,0.1117021,2.3068e+10,0.1634711,5.102139,118.5185,13.24933,3.447015,82.64758,74.74424,5.010239,65.74992,29.424,1.287646,50.00123,55228410,45.63889,0.5181282,0.9834769,3.648089,1.539304,2.958658,4.324963,6.941447,9.83922,65.74199,65.88554,10.51658,30.00391,29.25433,66.759,30.3,5.602,51.431,18,1.217,3.901,92,6.22,1200,0.3,0.8,40417,10573,98.8384,3400000,-1192908000,0,-33700000,-86915000,29.5485,12530930000,32.29159,742950000,13650000,1120000,87.69,71.289,34.5,22.16,15.81,55.97,59.12,48.759,42.82,39.35,2.398262,193,11.77777,15.63578,7.84e+10,23.76945,23.89979,1.78227e+11,4.04532e+11,4.1517e+10,5.0229e+10,4.02815e+11,0.1144755,661,1867,11.56342,1.061931,4.0211e+10,1.06298e+11,16.90732,21.73631,6.09e+08,4.41e+08,1.03735e+11,-2.6527e+10,7.7208e+10,8.171716,107501000,-4989207,272234600,2529957000,26.59866,7311084000,28165130000,7e+06,20000,7930000,3e+06,9e+06,29720000,159,1.140391,439695400,3.687,29001410,75.021,77.34763,70.62,41.09,18.21,32.12,41.67,54.31,80.291,2.81,5.989185,14.41667,49.75908,1.66309e+12,2.054344e+12,4.411704,83.36905,2498234,11.66535,108.1024,-3660.491,89220,22.09583,3271233000,16.92315,2.047255,793990000,793990000,19038100000,0,63223,69500,2.9738e+10,2.731e+09,30.48532,26.4709,3.69179e+11,8.9366e+10,43.34978,18.52639,10.09809,2.300342,18.44775,6610000,-135597000,2701477000,-86915000,-176171000,58.36866,19842020000,1270000,220000,20000,115380000,61520000,21.09218,10.00827,2.702579,0.6429791,85.89303,63.11023,28.72737,35.21679,6160256000,33414280000,0.6359072,5.383361,3.557751,9.241544,65.88174,70.576,27613530,1.65113,0.8400267,2349467,1342051,2.533825,4.033366,5.442983,8.387949,10.54882,18114940,10.54094,9.856735,8492532,9.355489,33.6,143.274,2.3,33.2,9,22580,32846,3474,1330000,259367000,96063360,2701477000,2421334000,8322390000,719866,3e+07,2410000,418570000,4530000,56.55853,1443.094,1.234981e+12,413931100000,8026187000,56646750000,2.3e+08,1324522,8201400,73,422,2.57173e+11,9.780438,41.33327,9.7725e+10,3.861e+09,4.558832,83.36905,-4.398548,14258320000,4065.118,36.23808,158690,13600.9,64.31742,12.56701,33.63913,10.45498,302190900,7.899208,0.944135,20.67318,22810460000,11.79597,193580000,38089000,-6641009000,-7281096000,140177100,170450300,35870490000,2009.2,51.86,37.89661,10536440,41.85441,2.21,2.41,44.19764,67.288,63.179,20931.43,42.35,57.75,58.33,3.92,54.346,41.75,8.963953,-1245979000,28015410000,84094440000,29048090000,4410.624,39536.63,243591800000,2.183545e+12,63.88914,1.187111e+12,18513810000,18085910000,612222900,73782910,2528901000,29.6639,23.72696,27.20361,5.94003e+11,33087140000,75.78236,-6416525000,51334470000,35292570000,40.38222,8.81764e+11,34.13193,7.45286e+11,65.96315,1.440335e+12,117297400000,12.87879,48268790000,96,73000,130000,1200,20.8,40.8,11.7,3.6,8651,51.875,3.8431695,9.47304,9025210000,4780000,1800000,15736500000,278450100,67.37062,6419019000,2059276000,226630000,3235315000,-6750842000,-8.531562,0.1642513,38783160000,5.325729,14.91416,56.81,6.085459,17494000,4.45,84.83,65.614,79.02,38.01,20.24,23.98,40.88,72.06,64.109,57.65,1.39,43.67,75,10.52863,25.5855,573606100,33.31318,4510,38959.4,2.151666e+12,34.03685,0.349278,9.346719,11.16716,85343060000,4401963000,5.773182,19126030000,73755610000,0.4888681,338189500,10103080000,1076806000,35.00657,37.22474,8.12819e+11,15.67472,572315100000,10667570000,1.448605e+12,35545760000,2.1214e+10,29.60032,34.24248,13.39416,107.3169,91587540000,74.851
