country_name,year,pa_nus_ppp,pa_nus_atls,sh_dyn_2024,sh_dyn_1519,sh_dyn_1014,sh_dyn_0509,sh_dth_2024,sh_dth_1519,sh_dth_1014,sh_dth_0509,se_ter_enrr,se_sec_durs,se_sec_ages,se_prm_tchr,se_prm_enrr,se_prm_enrl,se_prm_durs,se_prm_ages,se_pre_enrr,se_pre_durs,se_com_durs,st_int_arvl,it_net_bbnd,it_mlt_main,it_cel_sets,is_air_psgr,is_air_dprt,bm_gsr_totl_cd,bn_fin_totl_cd,bx_gsr_totl_cd,bx_pef_totl_cd_wd,fi_res_totl_cd,fp_cpi_totl_zg,ne_con_totl_zs,ne_dab_totl_zs,ne_gdi_totl_zs,nv_agr_totl_zs,nv_ind_totl_zs,nv_srv_totl_zs,ny_gds_totl_zs,ny_gdy_totl_kn,se_xpd_totl_gd_zs,sl_tlf_totl_in,sl_uem_totl_zs,tg_val_totl_gd_zs,outcome_next_year
Singapore,2016,0.8783056,1.3815,1.3,1,0.4,0.3,110,68,21,16,83.94098,4,12,15734,100.7732,236943,6,6,80.69254,6,6,16403000,1591900,1998400,8460700,35370330,207203,539579400000,55679640000,603610100000,7551321000,251058300000,-0.5322687,46.72484,73.2033,26.47846,0.03160282,23.26969,70.66366,53.27516,445188300000,2.87483,3490197,4.08,192.5212,2.76826
Singapore,2017,0.8859799,1.3809,1.3,0.9,0.4,0.3,107,63,20,15,84.79291,4,12,15969,100.627,234653,6,6,95.88879,6,6,17425000,1475700,1991700,8381900,38094990,203615,622528700000,59899630000,687221500000,14825640000,285000300000,0.5762603,45.405,72.7277,27.32271,0.03076497,23.52952,70.34711,54.595,466544900000,2.76826,3493868,4.2,204.3656,2.85598
Singapore,2018,0.8956525,1.3488,1.2,0.9,0.4,0.3,103,57,19,14,88.88645,4,12,16294,100.2619,233553,6,6,96.45341,6,6,18508000,1493600,2001000,8568400,40401520,208787,711784200000,57055180000,7.74776e+11,-13995420000,292715600000,0.4386201,44.4081,69.20041,24.79231,0.03012812,25.3877,69.35538,55.5919,490904100000,2.85598,3496429,3.643,207.9151,2.73621
Thailand,2000,11.04021,40.1118,11.6,6.7,2.9,3.1,12413,7280,3057,3213,34.87945,6,12,293391,97.61494,6100647,6,6,52.66904,5,9,9579000,123000,5591084,3056000,17392090,101591,77269480000,8628834000,85996770000,900457200,32665490000,1.591969,67.7097,89.99231,22.28261,8.499848,36.66941,54.83074,32.2903,5.289019e+12,5.25346,34800730,2.39,103.5554,4.81787
Thailand,2001,11.004,44.4319,11.3,6.8,3,3.2,12080,7423,3102,3205,39.07111,6,12,315565,97.08288,6023714,6,6,52.66904,5,9,10133000,1613,6049129,7550000,17662420,102414,75523830000,4777735000,80023990000,351523000,33040510000,1.626909,69.47729,92.58973,23.11244,8.579287,36.321,55.09971,30.52271,5.404182e+12,4.81787,35667410,2.6,105.5143,3.86492
Thailand,2002,11.01829,42.9601,10.9,7.1,3,3.2,11748,7665,3132,3161,39.99512,6,12,326272,98.6697,6056420,6,6,65.65772,5,9,10873000,210024,6557023,17449890,18111890,97750,80813060000,6077195000,84863840000,538954600,38903310000,0.697309,68.82987,91.57406,22.74419,8.692178,36.89443,54.41339,31.17013,5.769578e+12,3.86492,36214890,1.82,98.84747,3.72561
Thailand,2003,11.0373,41.4846,10.5,7.4,3,3.1,11245,7791,3129,3065,40.94997,6,12,336676,100.046,6100647,6,6,63.19307,5,9,10082000,11611,6632409,21616910,16622500,93576,93200950000,4904616000,97031830000,1786453000,42161780000,1.80435,68.55682,92.38612,23.8293,9.441355,37.91817,52.64047,31.44318,6.248741e+12,3.72561,36730280,1.54,102.5396,4.03089
Thailand,2004,11.13241,40.2224,9.8,7.4,3.5,3.7,10523,7692,3546,3555,42.07362,6,12,319916,101.4207,6054517,6,6,63.19307,5,9,11737000,164775,6811615,26965550,20342580,128178,1.16635e+11,2048640000,117262800000,1319156000,49846610000,2.759149,68.98855,94.66996,25.68141,9.29111,37.9023,52.80659,31.01145,6.694089e+12,4.03089,37474640,1.51,110.2734,3.93859
Thailand,2005,11.34351,40.2201,9.2,7.3,3,3,9723,7460,3013,2759,44.57695,6,12,319916,101.9233,5974615,6,6,61.87644,5,9,11567000,555495,7034662,30460240,18902630,124347,143581900000,-2434997000,1.3174e+11,6250383000,52075780000,4.540369,69.4935,99.91425,30.42075,9.194355,38.50521,52.30043,30.5065,6.925431e+12,3.93859,38143750,1.35,121.0204,4.05038
Thailand,2006,11.56564,37.882,8.6,7.1,2.9,2.8,8966,7153,2915,2600,44.85783,6,12,319916,101.8131,5843512,6,6,62.34366,5,9,13822000,893548,7071633,40125470,20102410,126845,158264600000,5352874000,155886300000,5410245000,67007810000,4.637474,67.95342,94.96506,27.01164,9.401993,39.14686,51.45115,32.04658,7.223548e+12,4.05038,38276330,1.22,116.5662,3.60315
Thailand,2007,11.53983,34.5182,8.1,6.9,2.9,2.7,8279,6874,2812,2443,49.0348,6,12,321930,101.3795,5703756,6,6,68.25603,5,9,14464000,1293341,7024049,52973990,21191720,129703,176981500000,17285530000,186971200000,7230585000,87472470000,2.241541,66.47435,91.97036,25.49601,9.347685,39.43137,51.22094,33.52565,7.783657e+12,3.60315,39112780,1.18,111.748,3.5085
Thailand,2008,11.90395,33.3133,7.7,6.7,2.8,2.6,7697,6648,2708,2293,48.67157,6,12,347959,100.8284,5564622,6,6,74.3969,5,9,14584000,2072799,7394349,61837160,19993130,125907,219088600000,7404277000,213345900000,-9441824000,111009200000,5.468489,67.98135,96.20778,28.22643,10.07243,39.47961,50.44795,32.01865,7.681334e+12,3.5085,39500140,1.18,122.5202,3.86194
Thailand,2009,11.85118,34.2858,7.4,6.6,2.8,2.5,7238,6461,2610,2152,49.4027,6,12,315565,99.17333,5370546,6,6,74.3969,5,9,14150000,2624278,7204936,65952310,19618740,123541,169251700000,22740540000,186302100000,9548264000,138419100000,-0.8457161,69.04583,89.68223,20.6364,9.787034,38.6086,51.60437,30.95417,7.75962e+12,3.86194,39613760,0.949,101.5692,3.50844
Thailand,2010,12.18835,31.6857,7.2,6.4,2.7,2.4,6874,6269,2517,2020,50.37474,6,12,316552,96.85814,5146535,6,6,74.55041,5,9,15936000,3251851,6835146,71726300,28780720,201306,227536100000,7751553000,232905900000,2397768000,172027900000,3.247588,67.97635,93.333,25.35665,10.52218,39.92173,49.5561,32.02365,8.363279e+12,3.50844,39447290,0.62,110.2966,4.80555
Thailand,2011,12.3872,30.4917,7,6.2,2.7,2.3,6613,6083,2447,1912,52.2557,6,12,319568,96.75588,5044242,6,6,74.78195,5,9,19230000,3895000,6661000,77449000,31940490,227322,271095600000,9482747000,269588600000,22895120,1.74891e+11,3.808791,69.10272,95.89418,26.79146,11.59179,37.9814,50.42681,30.89728,8.212687e+12,4.80555,40871920,0.66,121.7205,3.596918
Thailand,2012,12.2497,31.0831,6.8,6.1,2.6,2.2,6452,5917,2379,1816,50.67901,6,12,307446,97.02945,5005432,6,6,86.13,5,9,22354000,4519000,6377000,85012000,36392470,252368.9,299595100000,-7525285000,2.82234e+11,84663430,181481300000,3.0149,69.62138,97.64555,28.02417,11.5041,37.34369,51.15221,30.37862,8.763137e+12,3.596918,41198440,0.58,120.2896,3.824399
Thailand,2013,12.30076,30.726,6.7,6,2.6,2.1,6409,5836,2314,1733,49.85337,6,12,307446,96.91785,4954620,6,6,86.13,5,9,26547000,5192000,6056000,93849000,43029150,298450,308249100000,-2561106000,2.88789e+11,-3293354000,167230200000,2.184886,68.91573,96.37284,27.4571,11.32222,36.89859,51.7792,31.08427,9.116925e+12,3.824399,40085030,0.25,113.9363,3.919178
Thailand,2014,12.48794,32.4798,6.7,6,2.5,2,6465,5863,2258,1662,50.18007,6,12,336676,102.1109,5182351,6,6,71.34223,5,9,24810000,5440000,5690000,97096000,46546610,338054,283022600000,14744500000,285937700000,-5811449000,157162700000,1.895142,69.51258,93.43159,23.91902,10.08892,36.76304,53.14804,30.48742,9.232759e+12,3.919178,40209230,0.58,111.7522,3.863976
Thailand,2015,12.64086,34.2477,6.8,6.1,2.5,1.9,6557,5938,2218,1597,49.28681,6,12,300968,100.6509,5081079,6,6,67.95236,5,9,29923000,6229000,5309000,102942000,56447640,392664,255283900000,22658140000,276342100000,-8969392000,1.5646e+11,-0.900425,68.46585,90.82149,22.35564,8.872724,36.17918,54.9481,31.53415,1.000571e+13,3.863976,40201740,0.6,103.904,3.767617
Thailand,2016,12.73108,35.2964,6.8,6.2,2.5,1.9,6646,5939,2178,1531,49.28681,6,12,303969,100.7575,5063489,6,6,71.99156,5,9,32530000,7219000,4706000,119669000,62341680,413880,247113600000,33039120000,283737200000,-786102200,171772100000,0.1881497,66.87464,87.98013,21.10549,8.478077,35.58677,55.93516,33.12536,1.051978e+13,3.767617,39942540,0.69,99.08552,3.465322
Thailand,2017,12.84472,33.9398,6.8,6.3,2.5,1.8,6676,5863,2153,1472,47.24827,6,12,293265,96.91344,4817883,6,6,74.78195,5,9,35592000,8208000,9955000,121530000,70704890,448477,276766300000,36428210000,313181600000,598390500,202538300000,0.6656319,65.22927,88.16356,22.9343,8.406413,35.01876,56.57483,34.77073,1.08876e+13,3.465322,39798920,0.83,100.3938,3.1986
Thailand,2018,12.72423,32.3102,6.8,6.2,2.5,1.8,6629,5700,2137,1416,45.95427,6,12,362431,96.93809,4761471,6,6,78.82322,5,9,38178000,9189000,6059000,125098000,76053040,475886.5,316847500000,19565080000,337311400000,-7101367000,205640600000,1.063898,65.06248,90.28207,25.21959,8.201819,34.74249,57.05569,34.93752,1.122355e+13,3.1986,40229450,0.77,98.8956,3.02062
Vietnam,2000,2780.693,14167.8,5.2,4.4,2.4,3.7,7907,7273,4327,6780,9.46467,7,11,340871,109.5283,10063020,5,6,40.78903,6,5,2140000,184379,2542718,788559,2877894,28999,1.8107e+10,4.32e+08,1.7481e+10,-4361644000,3416511000,-1.710337,72.87579,102.4857,29.60991,24.53458,36.73078,38.73464,27.12421,1.407979e+15,3,39197850,2.26,96.62678,2.9019
Vietnam,2001,2790.736,14725.17,5.1,4.3,2.4,3.5,7894,7269,4287,6190,9.52937,7,11,347833,106.5501,9751434,5,6,42.28309,6,5,2330000,9025,3049925,1251195,3427176,35658,1.8723e+10,-1.8e+08,1.8155e+10,3259252000,3674566000,-0.4315445,71.18441,102.3572,31.17277,23.24105,38.12942,38.62953,28.81559,1.50316e+15,2.9019,40501910,2.76,95.59985,2.85912
Vietnam,2002,2877.031,15279.5,5,4.2,2.3,3.2,7878,7252,4228,5545,9.79335,7,11,354624,103.0719,9336913,5,6,45.29814,6,5,2628000,1076,3929140,1902388,4038133,42588,2.2346e+10,-1.623e+09,1.9821e+10,1.25e+08,4121052000,3.830828,71.32589,104.5464,33.22053,23.02944,38.48668,38.48388,28.67411,1.574204e+15,2.85912,41125860,2.12,103.9582,3.02062
Vietnam,2003,3021.936,15509.58,4.9,4.1,2.3,3,7849,7222,4155,4892,10.18512,7,11,358606,100.213,8841004,5,6,49.56449,6,5,2429000,9180,4402000,2742000,3969320,41996,2.7716e+10,-1154284000,2.3546e+10,2131563000,6224181000,3.234648,72.5774,108.0223,35.44486,22.54244,39.47001,37.98756,27.4226,1.656884e+15,3.02062,41724860,2.25,114.7968,3.465322
Vietnam,2004,3191.122,15746,4.8,4.1,2.2,2.8,7827,7169,4052,4275,12.97736,7,11,362627,98.92959,8350191,5,6,54.32998,6,5,2928000,52709,10124900,4960000,5049706,50855,3.459e+10,-1.87e+09,3.054e+10,598390500,7041461000,7.754947,71.46875,106.9341,35.46533,21.8077,40.20875,37.98355,28.53125,1.724262e+15,3.465322,42252510,2.14,128.6744,3.864053
Vietnam,2005,3676.112,15858.92,4.8,4,2.2,2.6,7804,7119,3895,3763,16.15993,7,11,360624,97.72135,7773484,5,6,59.80497,6,9,3477000,210024,9556089,9593200,5453683,54415,40927190000,-9.56e+08,3.6987e+10,1.15e+08,9050562000,8.284572,70.95386,104.7113,33.7574,19.29998,38.13114,42.56888,29.04614,1.94802e+15,3.864053,43725100,2.095,120.0748,3.355792
Vietnam,2006,3871.653,15994.25,4.7,3.9,2.1,2.5,7751,7042,3690,3356,16.78205,7,11,353608,98.12531,7317813,5,6,65.65772,6,9,3583000,516569,8567520,18892480,5283831,50840,49806740000,1.234e+09,4.5594e+10,1.313e+09,13384070000,7.418017,70.62102,105.1577,34.53665,18.72679,38.58473,42.68848,29.37898,2.098147e+15,3.355792,45207160,2.087,127.8271,3.824399
Vietnam,2007,4132.812,16105.12,4.6,3.9,2.1,2.3,7679,6961,3455,3049,18.48277,7,11,344547,99.78874,7041312,5,6,68.02237,6,9,4229000,1294111,11165620,45024050,7194443,60218,69140100000,-7.531e+09,5.5757e+10,6.243e+09,23479390000,8.344449,73.66144,113.2277,39.56627,18.6551,38.51162,42.83328,26.33856,2.228247e+15,3.824399,46689590,2.03,143.698,4.88674
Vietnam,2008,4974.451,16302.25,4.5,3.8,2.1,2.2,7601,6840,3198,2826,19.06383,7,11,344853,101.6588,6871795,5,6,68.25603,6,9,4236000,2048953,14767630,74872310,9991145,74739,8.9182e+10,-1.1868e+10,7.1048e+10,-5.78e+08,23890250000,23.11545,76.49932,112.9924,36.49312,20.41314,37.0777,42.50916,23.50068,2.361456e+15,4.88674,48035090,1.927,144.6571,4.8165
Vietnam,2009,5249.994,17065.08,4.3,3.7,2,2,7506,6649,2957,2659,20.23058,7,11,345505,102.3213,6745016,5,6,69.36865,6,9,3747000,3214179,17427360,98223980,11073600,83720,7.6671e+10,-1.563e+10,6.3615e+10,1.28e+08,16447100000,6.716983,74.27199,111.4345,37.16256,19.16846,37.38819,43.44335,25.72801,2.520532e+15,4.8165,49365080,1.74,119.8372,5.13722
Vietnam,2010,5814.021,18612.92,4.2,3.6,2,1.9,7394,6363,2764,2505,22.82086,7,11,347840,105.7092,6922624,5,6,71.2737,6,9,5050000,3669321,14374440,111570200,14377620,109176,9.2314e+10,-7.966e+09,8.0153e+10,2.383e+09,12466600000,9.207466,68.8179,105.917,37.09908,15.37508,33.02288,40.62736,31.1821,2.739843e+15,5.13722,50409730,1.11,106.7084,4.81372
Vietnam,2011,6915.335,20509.75,4.1,3.5,1.9,1.8,7275,5995,2624,2365,24.94845,7,11,359039,107.1937,7048493,5,6,74.55041,6,9,6014000,3838206,10174850,127318000,16544480,135905.7,1.14629e+11,-5.241e+09,1.0618e+11,1.064e+09,13539120000,18.67773,66.46542,98.83657,32.37115,16.25916,34.5804,38.90701,33.53458,2.912246e+15,4.81372,51233470,1,117.9964,5.53329
Vietnam,2012,7167.057,20828,4,3.4,1.9,1.7,7165,5575,2528,2247,25.18673,7,11,366045,107.7544,7100950,5,6,78.88569,6,9,6848000,4775368,9556089,131673700,16976050,135300.4,1.23392e+11,3.897e+09,1.24609e+11,1.263e+09,25573280000,9.094703,66.14884,96.70813,30.55929,16.1995,35.86024,39.11885,33.85116,3.214356e+15,5.53329,51880300,1.03,116.728,5.652
Vietnam,2013,7369.895,20933.42,3.9,3.3,1.9,1.6,7027,5128,2464,2149,25.19179,7,11,381432,108.4109,7202767,5,6,82.42049,6,9,7572000,5152576,6725329,123735600,20429310,149527.8,1.44756e+11,837180000,1.43024e+11,1.27e+09,25893490000,6.592675,67.80011,98.01301,30.2129,15.21561,35.57515,40.54201,32.19989,3.408211e+15,5.652,53110640,1.32,123.5634,4.43838
Vietnam,2014,7473.419,21148,3.8,3.3,1.9,1.5,6830,4726,2420,2063,30.7155,7,11,386953,110.3296,7434848,5,6,82.04487,6,9,7874000,6000527,6725329,136148100,23826010,167386.4,1.61758e+11,2803700000,1.6151e+11,2.52e+08,34189370000,4.084554,67.33457,97.62359,30.28902,14.88036,35.29858,40.92362,32.66543,3.695124e+15,4.43838,53761700,1.26,127.6779,4.46576
Vietnam,2015,7413.456,21697.57,3.7,3.2,1.8,1.4,6536,4409,2385,1975,29.07346,7,11,392403,109.887,7543632,5,6,83.97326,6,10,7944000,7657619,7324947,120324100,29944770,205217,1.83208e+11,-6.999e+09,1.73666e+11,-89411170,28250250000,0.6312009,69.98754,102.0965,32.10891,14.47473,34.26654,42.19301,30.01246,3.886834e+15,4.46576,54503880,1.85,136.9545,4.34481
Vietnam,2016,7315.613,21935,3.7,3.1,1.8,1.3,6182,4159,2364,1888,28.54497,7,11,396843,111.2049,7790009,5,6,87.80915,6,10,10013000,9098288,5598017,120600200,37349270,248580,1.97091e+11,-2.337e+09,1.89731e+11,3131026000,36527290000,2.668248,69.13538,100.8599,31.72454,13.81826,34.11524,42.8545,30.86462,4.252206e+15,4.34481,54678040,1.85,136.6746,4.08554
Vietnam,2017,7395.338,22370.09,3.6,3,1.8,1.2,5762,3980,2354,1796,29.56384,7,11,397098,109.1508,7801560,5,6,96.53198,6,10,12922000,11269940,4385427,120016200,42592760,264548,2.39111e+11,-7.484e+09,2.28934e+11,-2541025000,49075570000,3.520257,68.13286,100.4382,32.3053,12.92987,35.39037,42.58072,31.86714,4.58378e+15,4.08554,54999070,1.87,152.0979,4.16745
Vietnam,2018,7484.731,22602.05,3.5,3,1.7,1.1,5323,3848,2346,1705,31.62249,7,11,396600,110.5948,8041842,5,6,100.2349,6,10,15498000,12994450,4296301,140639100,47049670,283787,263060100000,-2.435e+09,260102500000,6256721000,55452620000,3.539628,66.82278,98.84228,32.0195,12.30667,36.54244,42.17091,33.17722,4.920722e+15,4.16745,55246120,1.16,154.9665,4.06197
